index,buysell,durationtype,advisor,otheradvices,symbolname,success,advisor,niftysentiment
8034,1,2,168,False,ADANIPORTS,False,168,2
8035,1,3,176,True,ACC,True,176,1
8036,1,2,175,True,DIVISLAB,False,175,2
8037,1,2,167,True,DCBBANK,False,167,2
8038,1,2,270,True,CADILAHC,False,270,2
8039,1,3,145,False,GRASIM,True,145,1
8040,1,2,252,False,NFL,True,252,2
8041,1,2,190,True,MOTHERSUMI,True,190,2
8042,1,2,261,False,IRB,False,261,2
8043,1,2,151,True,DCBBANK,False,151,2
8044,1,2,266,False,NMDC,True,266,2
8045,1,3,154,False,CESC,True,154,1
8046,1,2,267,True,DLF,False,267,1
8047,1,3,160,True,LT,True,160,1
8048,1,2,167,True,CHENNPETRO,False,167,1
8049,1,2,249,True,TATAMOTORS,False,249,1
8050,2,1,175,True,SUNTV,True,175,2
8051,1,3,157,False,CESC,True,157,1
8052,2,2,244,True,STAR,False,244,1
8053,1,2,252,False,TVSMOTOR,True,252,1
8054,2,2,190,False,KTKBANK,True,190,1
8055,2,2,190,True,CHENNPETRO,True,190,1
8056,1,3,209,False,ABB,True,209,1
8057,1,2,168,True,MOTHERSUMI,True,168,2
8058,1,2,279,True,MUTHOOTFIN,False,279,2
8059,2,2,170,False,CENTURYTEX,True,170,2
8060,1,2,175,True,GODREJCP,False,175,1
8061,2,2,169,True,CHENNPETRO,True,169,1
8062,1,2,190,False,MRF,False,190,2
8063,1,2,244,True,MUTHOOTFIN,False,244,2
8064,1,2,175,True,ICICIBANK,True,175,1
8065,1,2,219,True,JUSTDIAL,False,219,1
8066,1,3,176,False,ASHOKA,True,176,1
8067,1,2,245,True,RAYMOND,False,245,2
8068,2,3,201,False,BAYERCROP,True,201,2
8069,1,2,247,True,RELAXO,False,247,1
8070,1,2,247,True,RAYMOND,False,247,2
8071,2,3,138,False,ASIANPAINT,True,138,1
8072,1,3,161,True,ULTRACEMCO,True,161,1
8073,2,2,169,False,TATACHEM,True,169,1
8074,1,2,168,True,SIEMENS,True,168,1
8075,1,3,149,True,RBLBANK,True,149,1
8076,2,2,190,True,GODREJIND,False,190,1
8077,1,2,170,True,AXISBANK,False,170,2
8078,1,2,270,False,HEXAWARE,True,270,2
8079,1,3,130,False,SHREECEM,True,130,1
8080,1,3,158,False,ULTRACEMCO,True,158,1
8081,1,2,191,True,BEML,False,191,1
8082,1,2,170,True,NBCC,False,170,1
8083,1,2,231,True,TITAN,True,231,1
8084,2,2,245,False,MARUTI,True,245,1
8085,2,3,176,False,ECLERX,True,176,2
8086,2,2,219,True,GLENMARK,False,219,1
8087,2,3,145,True,IBULHSGFIN,True,145,2
8088,1,3,155,True,ULTRACEMCO,True,155,1
8089,1,2,205,True,SRF,False,205,1
8090,1,2,244,True,TITAN,True,244,1
8091,1,2,167,True,DLF,True,167,1
8092,1,2,168,True,MARUTI,False,168,1
8093,1,3,141,True,SHREECEM,True,141,1
8094,1,2,219,True,HAVELLS,False,219,1
8095,1,2,191,True,HDFCLIFE,False,191,2
8096,1,2,175,False,ASIANPAINT,False,175,2
8097,2,3,145,True,IBULHSGFIN,True,145,2
8098,1,2,170,False,KEC,True,170,1
8099,1,2,169,True,M&MFIN,False,169,1
8100,1,3,152,False,APOLLOHOSP,True,152,1
8101,1,2,266,True,BHARTIARTL,False,266,1
8102,1,3,133,True,ULTRACEMCO,True,133,1
8103,1,2,175,True,DLF,True,175,1
8104,1,2,244,True,VGUARD,True,244,2
8105,1,2,259,False,CHAMBLFERT,False,259,2
8106,1,2,245,False,MARICO,False,245,2
8107,1,2,244,True,BRITANNIA,False,244,2
8108,1,2,270,False,CHAMBLFERT,False,270,2
8109,1,2,190,False,ZEEL,False,190,1
8110,1,2,170,False,HEIDELBERG,True,170,2
8111,2,2,151,True,TATAELXSI,True,151,1
8112,1,2,191,False,CASTROLIND,True,191,1
8113,2,2,175,True,LICHSGFIN,False,175,1
8114,1,2,247,False,FAIRCHEM,False,247,1
8115,1,3,132,True,JSWSTEEL,False,132,1
8116,1,2,244,True,DCBBANK,False,244,2
8117,1,2,271,False,JINDALSTEL,False,271,1
8118,1,2,261,False,ESCORTS,False,261,2
8119,1,2,244,False,BAJAJ-AUTO,False,244,1
8120,1,2,244,True,RAYMOND,False,244,1
8121,2,3,164,True,MCX,True,164,1
8122,2,1,175,True,CEATLTD,True,175,1
8123,1,3,127,False,BLUESTARCO,True,127,1
8124,2,2,151,True,MOTHERSUMI,True,151,1
8125,1,2,169,True,RELIANCE,False,169,1
8126,1,2,271,True,GODREJCP,False,271,1
8127,1,3,121,True,MANGLMCEM,True,121,1
8128,1,3,145,False,HDFCAMC,True,145,2
8129,1,2,244,False,CESC,True,244,1
8130,2,2,244,True,CHENNPETRO,False,244,1
8131,1,2,190,True,DCBBANK,False,190,1
8132,2,2,169,False,MCX,True,169,1
8133,1,2,175,True,TCS,False,175,1
8134,1,2,169,True,COALINDIA,True,169,1
8135,1,2,248,True,COLPAL,False,248,1
8136,2,3,164,False,LUPIN,False,164,1
8137,1,3,165,True,INOXLEISUR,True,165,2
8138,2,2,169,True,SAIL,True,169,1
8139,1,3,121,True,CEATLTD,False,121,1
8140,1,2,266,False,NBCC,False,266,1
8141,1,2,245,False,WELENT,True,245,1
8142,2,2,191,True,GODFRYPHLP,False,191,1
8143,1,2,252,False,CADILAHC,True,252,2
8144,1,2,190,False,TATAELXSI,True,190,1
8145,1,2,162,True,APOLLOTYRE,False,162,1
8146,2,2,168,False,MUTHOOTFIN,True,168,1
8147,1,2,168,True,GAIL,False,168,1
8148,1,2,191,True,BATAINDIA,False,191,1
8149,1,2,197,False,AMARAJABAT,False,197,1
8150,2,2,252,True,GODFRYPHLP,False,252,1
8151,1,2,236,True,BIOCON,False,236,1
8152,2,2,190,True,HDFC,False,190,1
8153,1,2,249,False,GAIL,False,249,1
8154,1,2,190,True,RBLBANK,False,190,2
8155,1,2,249,True,PIDILITIND,True,249,1
8156,1,2,168,True,BIOCON,True,168,1
8157,1,2,252,False,ASHOKA,True,252,1
8158,2,2,168,True,BIOCON,False,168,1
8159,1,2,175,True,BAJFINANCE,True,175,2
8160,1,3,156,True,MAJESCO,False,156,1
8161,1,3,157,True,PIDILITIND,True,157,1
8162,1,2,244,False,BANKBARODA,False,244,1
8163,1,2,168,True,SRF,False,168,1
8164,2,2,175,True,SUNTV,False,175,1
8165,1,2,166,True,BIOCON,False,166,2
8166,1,2,236,False,BIOCON,False,236,1
8167,2,2,168,False,BIOCON,False,168,0
8168,1,2,244,True,DCBBANK,False,244,1
8169,1,2,245,True,DCBBANK,False,245,1
8170,2,2,168,False,BPCL,True,168,1
8171,1,2,231,True,ULTRACEMCO,True,231,1
8172,1,3,147,True,PIDILITIND,True,147,1
8173,1,2,259,False,ENGINERSIN,False,259,2
8174,2,1,175,False,HINDZINC,False,175,1
8175,1,2,197,True,IGL,False,197,1
8176,1,2,245,False,ORIENTCEM,True,245,1
8177,2,2,168,False,TORNTPOWER,True,168,1
8178,1,2,205,True,INFY,False,205,1
8179,2,3,145,False,HINDUNILVR,False,145,1
8180,2,2,245,False,STAR,True,245,1
8181,1,3,261,False,PIIND,False,261,1
8182,1,2,169,False,KITEX,False,169,2
8183,2,2,244,False,EQUITAS,False,244,1
8184,1,2,230,True,RELIANCE,True,230,1
8185,1,3,174,True,HDFC,True,174,1
8186,1,3,157,True,INDIANB,True,157,1
8187,1,3,156,True,HDFC,True,156,1
8188,1,2,197,True,MUTHOOTFIN,True,197,1
8189,1,2,249,True,DLF,False,249,1
8190,2,1,175,True,BANKINDIA,False,175,1
8191,1,2,191,True,BAJAJFINSV,True,191,1
8192,1,3,187,True,RELIANCE,True,187,1
8193,1,3,206,True,INDIANB,True,206,1
8194,2,2,168,True,BIOCON,True,168,2
8195,1,3,144,True,HDFC,True,144,1
8196,1,2,252,True,SOUTHBANK,False,252,1
8197,1,3,132,True,RELIANCE,True,132,1
8198,1,2,252,True,BIOCON,False,252,1
8199,1,2,169,True,L&TFH,True,169,1
8200,1,3,157,True,TITAN,True,157,2
8201,1,2,168,True,MANAPPURAM,False,168,1
8202,2,2,168,False,PCJEWELLER,False,168,1
8203,2,2,261,False,MANAPPURAM,False,261,1
8204,1,3,165,False,RELAXO,True,165,1
8205,1,2,169,True,LUPIN,True,169,1
8206,1,2,169,True,L&TFH,True,169,1
8207,1,3,130,True,TITAN,True,130,2
8208,1,2,205,True,UPL,True,205,1
8209,1,3,132,True,HDFC,True,132,1
8210,1,2,175,True,HDFC,True,175,1
8211,1,2,168,True,LT,False,168,1
8212,1,2,168,False,SHILPAMED,False,168,1
8213,1,3,130,False,ULTRACEMCO,True,130,1
8214,1,2,191,True,HDFC,True,191,1
8215,1,3,138,True,LT,True,138,2
8216,2,2,244,True,HINDALCO,True,244,1
8217,1,2,190,True,MANAPPURAM,False,190,1
8218,1,2,170,True,LUPIN,True,170,1
8219,1,3,142,True,LT,True,142,2
8220,2,2,170,True,EQUITAS,True,170,1
8221,1,2,191,True,MANAPPURAM,False,191,1
8222,1,2,191,True,JUBLFOOD,False,191,1
8223,1,3,142,True,HAVELLS,True,142,1
8224,1,3,142,True,CIPLA,True,142,1
8225,1,2,190,True,MCDOWELL-N,True,190,1
8226,1,3,195,False,CUB,True,195,1
8227,2,2,261,False,IBULHSGFIN,False,261,1
8228,2,2,168,False,ZEEL,True,168,1
8229,1,2,190,True,LUPIN,True,190,1
8230,2,2,244,True,INDIGO,False,244,1
8231,1,2,175,True,LT,True,175,2
8232,1,2,266,True,MCDOWELL-N,True,266,1
8233,1,1,175,True,UPL,True,175,1
8234,1,3,155,True,SBIN,True,155,1
8235,1,3,142,True,SBIN,True,142,1
8236,2,2,169,True,RELIANCE,True,169,1
8237,1,2,252,True,HDFCLIFE,True,252,1
8238,1,2,259,True,DEEPAKNTR,True,259,1
8239,2,2,169,False,LT,False,169,2
8240,1,3,164,True,HDFC,True,164,1
8241,1,2,208,True,JUSTDIAL,False,208,1
8242,1,2,167,True,ICICIBANK,True,167,2
8243,1,2,175,True,SBIN,True,175,1
8244,1,2,244,True,ICICIBANK,False,244,1
8245,1,2,190,False,IBULHSGFIN,False,190,1
8246,1,2,175,False,BPCL,True,175,1
8247,1,3,176,True,VOLTAS,True,176,1
8248,1,2,151,True,UPL,False,151,1
8249,1,3,142,True,HDFC,True,142,1
8250,1,2,169,False,AMARAJABAT,False,169,1
8251,1,2,169,False,GODREJCP,False,169,1
8252,1,2,169,True,ITC,False,169,1
8253,1,2,219,True,KOTAKBANK,False,219,1
8254,1,3,209,True,SBIN,True,209,1
8255,1,2,168,False,CESC,False,168,1
8256,1,2,175,True,RELIANCE,True,175,1
8257,2,2,168,False,INFY,False,168,1
8258,1,2,168,True,BHARTIARTL,False,168,1
8259,2,2,168,False,GSFC,True,168,1
8260,1,2,191,False,RENUKA,False,191,1
8261,1,3,182,True,AUROPHARMA,True,182,1
8262,1,3,164,True,SBIN,True,164,1
8263,1,3,132,True,TCS,True,132,2
8264,1,3,141,True,SBIN,True,141,1
8265,1,2,205,False,NAUKRI,False,205,1
8266,1,1,175,True,MINDTREE,False,175,1
8267,1,2,169,False,M&MFIN,False,169,1
8268,1,3,182,False,TIMKEN,True,182,1
8269,1,3,157,False,CHOLAFIN,True,157,1
8270,2,2,244,True,STAR,False,244,2
8271,1,2,175,False,PETRONET,False,175,1
8272,1,3,195,False,GREENPLY,False,195,1
8273,1,2,252,False,MFSL,True,252,1
8274,2,2,245,True,BERGEPAINT,True,245,1
8275,1,3,161,False,NCC,True,161,1
8276,1,2,175,True,ICICIBANK,True,175,1
8277,2,2,244,True,SAIL,True,244,1
8278,1,2,151,True,HAVELLS,False,151,1
8279,2,2,169,False,L&TFH,True,169,1
8280,1,2,151,True,SAIL,False,151,1
8281,1,2,244,True,MANAPPURAM,False,244,1
8282,1,3,182,True,RNAM,True,182,1
8283,1,3,164,False,UJJIVAN,False,164,1
8284,1,2,168,True,HAVELLS,False,168,1
8285,1,2,248,True,BATAINDIA,False,248,1
8286,1,2,162,True,HINDZINC,False,162,1
8287,2,2,244,True,PVR,False,244,1
8288,1,2,279,True,HAVELLS,False,279,1
8289,1,3,185,False,SRTRANSFIN,False,185,1
8290,2,3,164,False,EICHERMOT,True,164,1
8291,1,2,175,True,INDIGO,False,175,1
8292,1,2,244,True,TATASTEEL,False,244,1
8293,1,2,168,True,CADILAHC,False,168,1
8294,1,2,191,True,LTI,False,191,1
8295,2,2,261,True,ACC,True,261,1
8296,1,2,175,False,BAJAJFINSV,False,175,1
8297,1,3,140,True,JUSTDIAL,True,140,1
8298,1,2,162,False,JSWSTEEL,False,162,1
8299,2,3,188,False,BATAINDIA,False,188,1
8300,1,2,197,False,INDIGO,False,197,1
8301,1,3,127,False,TIMKEN,True,127,1
8302,1,2,168,True,PETRONET,False,168,1
8303,2,2,190,True,JINDALSTEL,True,190,1
8304,1,2,266,True,M&MFIN,False,266,1
8305,1,2,168,True,TATASTEEL,False,168,1
8306,1,3,148,False,RITES,True,148,1
8307,2,3,140,True,EICHERMOT,True,140,1
8308,2,2,219,False,JUBLFOOD,True,219,1
8309,1,2,244,False,ENGINERSIN,False,244,1
8310,1,2,259,True,HDFCLIFE,True,259,1
8311,2,2,169,True,PVR,False,169,1
8312,1,2,175,False,DIVISLAB,True,175,1
8313,1,3,147,False,AARTIIND,True,147,1
8314,1,2,236,True,RECLTD,False,236,1
8315,1,3,196,True,PIDILITIND,True,196,1
8316,1,2,244,False,GRASIM,False,244,1
8317,1,2,168,False,COALINDIA,False,168,1
8318,2,2,169,True,BAJAJFINSV,False,169,1
8319,1,2,169,True,SRTRANSFIN,False,169,1
8320,1,2,190,False,CANBK,False,190,1
8321,1,2,169,True,HINDALCO,False,169,1
8322,1,2,168,True,RELIANCE,False,168,1
8323,1,2,252,True,NIITTECH,False,252,1
8324,2,1,175,True,BHARATFORG,False,175,1
8325,1,3,176,True,BEL,True,176,1
8326,1,2,190,True,EICHERMOT,False,190,1
8327,1,2,175,True,KOTAKBANK,True,175,1
8328,1,2,252,False,HUDCO,False,252,1
8329,1,2,168,True,COALINDIA,False,168,1
8330,1,2,270,True,TATASTEEL,False,270,1
8331,1,3,130,True,HEXAWARE,True,130,2
8332,2,2,252,False,BEML,False,252,1
8333,1,2,175,True,BAJAJ-AUTO,True,175,1
8334,1,2,247,True,INFY,False,247,1
8335,1,2,245,True,HEIDELBERG,False,245,1
8336,1,3,152,True,TEJASNET,False,152,2
8337,1,2,190,True,RECLTD,False,190,1
8338,1,2,190,True,SAIL,False,190,1
8339,1,3,155,True,IFGLEXPOR,False,155,2
8340,1,2,219,True,HCLTECH,False,219,1
8341,1,2,219,False,BALRAMCHIN,False,219,1
8342,2,2,190,False,BEML,False,190,1
8343,1,3,209,True,KOTAKBANK,True,209,1
8344,1,2,244,True,SAIL,False,244,1
8345,1,3,159,True,UPL,True,159,1
8346,1,2,170,True,PIDILITIND,False,170,1
8347,1,2,168,True,TATASTEEL,False,168,1
8348,1,2,244,True,ITC,False,244,1
8349,1,3,176,True,HDFC,True,176,1
8350,2,2,169,True,RELCAPITAL,False,169,1
8351,1,2,169,True,HCLTECH,False,169,1
8352,1,3,155,False,SIYSIL,False,155,2
8353,1,2,270,True,SAIL,False,270,1
8354,1,2,168,True,ITC,True,168,1
8355,1,2,266,True,DABUR,False,266,1
8356,1,3,176,True,HDFC,True,176,1
8357,1,2,244,True,JINDALSTEL,False,244,1
8358,2,3,158,False,UNIONBANK,True,158,1
8359,1,2,244,True,COALINDIA,True,244,1
8360,1,2,205,True,PETRONET,False,205,1
8361,1,2,249,False,SBIN,False,249,1
8362,1,2,168,True,LT,True,168,1
8363,2,2,252,False,BHARATFIN,True,252,1
8364,1,3,176,True,AXISBANK,True,176,1
8365,1,2,168,False,BAJAJELEC,False,168,1
8366,1,2,191,True,KOTAKBANK,False,191,1
8367,1,2,266,True,CADILAHC,False,266,1
8368,1,3,182,False,SITINET,False,182,2
8369,2,2,244,True,GLENMARK,False,244,1
8370,2,2,169,True,RELINFRA,True,169,1
8371,1,2,279,True,JINDALSTEL,False,279,1
8372,1,2,219,True,LT,False,219,1
8373,1,3,143,True,TATAMOTORS,False,143,2
8374,1,3,176,False,MMFL,False,176,2
8375,1,3,157,True,BANKBARODA,True,157,1
8376,1,3,145,True,COALINDIA,True,145,1
8377,1,2,175,True,TITAN,True,175,1
8378,1,2,249,False,TATAGLOBAL,False,249,1
8379,1,3,155,False,MAYURUNIQ,False,155,2
8380,1,3,140,True,GAIL,False,140,2
8381,1,3,143,False,HDFCLIFE,True,143,1
8382,1,3,176,True,BANKBARODA,True,176,1
8383,1,2,190,False,ABB,True,190,1
8384,1,3,195,False,STARCEMENT,True,195,1
8385,1,2,236,True,INFY,True,236,2
8386,1,3,137,False,BHARTIARTL,False,137,2
8387,1,3,157,False,PRSMJOHNSN,False,157,2
8388,1,3,165,True,BANKBARODA,True,165,1
8389,1,2,259,False,INFIBEAM,False,259,1
8390,1,2,191,True,SBIN,False,191,1
8391,1,3,148,True,VGUARD,True,148,1
8392,1,2,168,True,PFC,True,168,1
8393,1,3,156,True,DHANUKA,False,156,2
8394,1,3,164,True,VGUARD,True,164,1
8395,2,2,168,True,LT,False,168,1
8396,1,2,170,True,PFC,True,170,1
8397,1,3,156,True,HINDUNILVR,True,156,1
8398,1,2,167,True,HAVELLS,False,167,1
8399,1,2,219,True,SIEMENS,False,219,1
8400,1,2,244,True,NCC,True,244,1
8401,1,2,205,True,ICICIGI,False,205,1
8402,1,3,165,False,KNRCON,True,165,2
8403,1,3,144,True,DHANUKA,False,144,2
8404,1,2,170,True,TATASTEEL,False,170,1
8405,2,1,175,False,CASTROLIND,True,175,1
8406,1,3,148,False,FINPIPE,False,148,1
8407,1,2,191,True,LICHSGFIN,True,191,1
8408,1,2,168,True,SBIN,False,168,1
8409,2,1,175,False,TATAELXSI,True,175,1
8410,2,2,244,True,LT,False,244,1
8411,1,3,137,False,ADANIPORTS,True,137,1
8412,1,2,162,True,APOLLOHOSP,True,162,1
8413,1,3,195,False,M&MFIN,False,195,2
8414,1,3,182,False,KIRLOSENG,False,182,2
8415,1,3,145,True,AXISBANK,True,145,1
8416,2,2,261,True,LICHSGFIN,False,261,1
8417,1,2,197,True,WOCKPHARMA,False,197,1
8418,1,3,138,False,IGL,True,138,2
8419,2,3,138,False,TVSMOTOR,True,138,2
8420,1,3,148,True,HINDUNILVR,True,148,1
8421,1,3,152,False,SUPRAJIT,False,152,2
8422,1,2,170,False,SBILIFE,False,170,1
8423,1,3,165,False,JKTYRE,False,165,2
8424,1,3,134,False,MFSL,False,134,2
8425,1,3,121,False,JKCEMENT,True,121,2
8426,2,2,219,True,LICHSGFIN,False,219,1
8427,1,3,152,False,WONDERLA,False,152,1
8428,1,2,169,True,BAJFINANCE,True,169,1
8429,1,3,174,True,SRTRANSFIN,True,174,1
8430,1,2,166,True,HDFC,False,166,1
8431,1,2,168,True,RELIANCE,True,168,1
8432,1,1,175,True,KOTAKBANK,True,175,1
8433,1,3,141,True,ULTRACEMCO,True,141,1
8434,1,3,144,False,DMART,False,144,2
8435,1,3,180,False,BSE,False,180,2
8436,1,2,261,True,REPCOHOME,False,261,1
8437,2,2,190,False,PNB,False,190,1
8438,2,2,168,False,HDFC,False,168,1
8439,1,3,127,False,ADANIPORTS,True,127,1
8440,1,3,156,False,V2RETAIL,False,156,1
8441,1,3,134,False,LT,True,134,1
8442,1,2,261,True,MCDOWELL-N,False,261,1
8443,1,2,236,True,LT,True,236,1
8444,2,2,197,False,GLENMARK,False,197,1
8445,1,3,121,True,TITAN,True,121,1
8446,2,3,154,False,UBL,True,154,1
8447,1,2,175,True,BATAINDIA,True,175,1
8448,1,1,175,True,MINDTREE,True,175,1
8449,1,3,154,True,LT,True,154,1
8450,1,3,142,True,TITAN,True,142,1
8451,2,2,236,True,VOLTAS,False,236,1
8452,1,3,137,False,BRITANNIA,True,137,1
8453,1,3,206,False,LT,True,206,1
8454,2,2,169,False,SBIN,False,169,1
8455,2,2,245,False,BALKRISIND,True,245,1
8456,1,2,261,True,JUSTDIAL,True,261,1
8457,2,2,168,False,TATAPOWER,True,168,1
8458,1,3,181,True,SBIN,True,181,1
8459,1,3,138,False,BANKINDIA,True,138,1
8460,2,2,168,False,MARUTI,False,168,1
8461,2,3,145,False,HDFCLIFE,True,145,1
8462,2,2,169,True,IDEA,False,169,1
8463,2,2,167,False,UNIONBANK,False,167,1
8464,1,3,143,True,KOTAKBANK,True,143,1
8465,1,2,167,True,CANFINHOME,True,167,1
8466,1,2,219,True,DLF,False,219,1
8467,1,2,167,True,BAJFINANCE,True,167,1
8468,1,3,141,True,KOTAKBANK,True,141,1
8469,1,2,175,True,ULTRACEMCO,False,175,1
8470,1,3,179,False,BYKE,False,179,1
8471,1,2,175,False,RAMCOCEM,False,175,1
8472,1,2,199,True,HDFCLIFE,False,199,1
8473,1,3,130,True,KOTAKBANK,True,130,1
8474,1,3,144,True,TITAN,True,144,1
8475,1,2,175,True,RAYMOND,False,175,1
8476,1,2,175,True,ICICIBANK,False,175,1
8477,1,2,244,True,LT,True,244,1
8478,2,2,168,False,DRREDDY,True,168,1
8479,1,3,196,True,ICICIBANK,True,196,1
8480,1,2,151,True,TITAN,True,151,1
8481,1,2,259,True,INDIANB,False,259,1
8482,1,2,270,True,RELIANCE,False,270,1
8483,2,2,169,False,CGPOWER,True,169,1
8484,1,2,151,True,ICICIBANK,False,151,1
8485,1,2,244,True,ICICIBANK,False,244,1
8486,1,3,142,True,HINDUNILVR,True,142,1
8487,1,2,266,True,MCDOWELL-N,False,266,1
8488,1,3,143,True,ADANIPORTS,True,143,1
8489,1,2,197,True,JUSTDIAL,True,197,1
8490,1,2,175,True,LT,False,175,1
8491,2,1,175,False,HINDZINC,False,175,1
8492,1,2,169,True,MANAPPURAM,True,169,1
8493,1,3,121,True,BAJAJELEC,False,121,1
8494,1,2,190,True,TATACHEM,True,190,1
8495,1,2,259,False,MPHASIS,False,259,1
8496,1,2,167,True,MCDOWELL-N,False,167,1
8497,1,2,190,True,NIITTECH,True,190,1
8498,1,2,168,True,LTI,True,168,1
8499,1,2,167,False,HINDPETRO,False,167,1
8500,2,2,190,True,VOLTAS,False,190,1
8501,2,2,249,True,BATAINDIA,True,249,1
8502,1,2,261,True,LTI,False,261,1
8503,1,2,261,True,VOLTAS,True,261,1
8504,1,2,151,True,ULTRACEMCO,False,151,1
8505,1,3,141,False,TATAPOWER,False,141,1
8506,1,2,244,False,IOC,True,244,1
8507,2,2,169,True,BATAINDIA,False,169,1
8508,2,2,166,True,JUBLFOOD,True,166,1
8509,1,2,169,True,HINDUNILVR,False,169,1
8510,1,2,162,False,NATCOPHARM,False,162,1
8511,1,2,259,False,GSFC,False,259,1
8512,1,2,167,False,APOLLOHOSP,False,167,1
8513,1,2,261,False,GREAVESCOT,False,261,1
8514,1,2,244,False,WELCORP,False,244,1
8515,1,2,231,False,PFIZER,False,231,1
8516,1,2,191,False,VBL,False,191,1
8517,1,2,197,True,CUMMINSIND,False,197,1
8518,1,2,244,True,BATAINDIA,True,244,1
8519,1,2,219,False,BEL,False,219,1
8520,1,2,197,False,GODFRYPHLP,False,197,1
8521,1,2,191,False,HINDPETRO,False,191,1
8522,1,2,168,True,UPL,False,168,1
8523,1,3,152,False,REDINGTON,False,152,1
8524,1,2,191,True,ULTRACEMCO,False,191,1
8525,1,3,156,False,ABB,True,156,1
8526,1,3,156,True,GSPL,True,156,1
8527,2,1,175,False,BIOCON,True,175,1
8528,1,3,160,True,SBIN,True,160,1
8529,1,3,195,False,GAYAPROJ,True,195,1
8530,1,3,164,True,BAJAJ-AUTO,True,164,1
8531,1,2,244,True,LICHSGFIN,False,244,1
8532,1,2,261,True,PVR,False,261,1
8533,1,2,167,True,TITAN,False,167,1
8534,1,2,167,True,HDFC,False,167,1
8535,1,3,183,False,SHEMAROO,False,183,1
8536,2,2,190,False,CUMMINSIND,False,190,1
8537,1,2,175,True,VOLTAS,False,175,1
8538,1,3,189,False,ATUL,True,189,1
8539,1,2,170,True,TITAN,True,170,1
8540,1,2,270,False,GMMPFAUDLR,True,270,1
8541,2,2,170,True,HINDALCO,False,170,1
8542,1,2,266,False,ASTRAL,False,266,1
8543,2,1,175,False,TATACHEM,False,175,1
8544,1,2,190,True,PVR,False,190,1
8545,2,2,245,False,MRPL,True,245,1
8546,1,1,175,True,TITAN,True,175,1
8547,1,2,151,False,MUTHOOTFIN,False,151,1
8548,1,3,180,False,VGUARD,True,180,1
8549,1,2,190,True,UPL,False,190,1
8550,1,2,167,True,HDFC,False,167,1
8551,1,2,168,True,BAJAJFINSV,True,168,1
8552,1,2,270,True,JINDALSTEL,False,270,1
8553,1,3,157,False,ONGC,False,157,1
8554,2,2,166,True,BAJAJFINSV,False,166,1
8555,1,2,169,True,RBLBANK,False,169,1
8556,1,2,167,False,UJJIVAN,False,167,1
8557,1,3,152,False,GREENLAM,False,152,1
8558,1,2,175,True,SIEMENS,False,175,1
8559,2,2,175,True,MOTHERSUMI,True,175,2
8560,1,2,166,True,RAYMOND,False,166,1
8561,1,2,190,True,CUMMINSIND,False,190,2
8562,1,2,162,True,NCC,False,162,1
8563,2,2,168,False,ZEEL,True,168,1
8564,1,2,166,False,ARVIND,False,166,1
8565,1,2,244,False,WOCKPHARMA,False,244,1
8566,2,2,168,True,COALINDIA,True,168,1
8567,1,2,169,False,HEROMOTOCO,False,169,1
8568,2,2,168,True,BOSCHLTD,False,168,1
8569,1,2,168,True,MCDOWELL-N,False,168,2
8570,1,2,270,False,ATUL,False,270,1
8571,1,3,165,True,BAJAJFINSV,True,165,1
8572,2,2,167,False,YESBANK,True,167,1
8573,1,2,271,True,RBLBANK,False,271,1
8574,2,2,245,False,JISLJALEQS,True,245,1
8575,1,2,168,True,TATAGLOBAL,True,168,1
8576,1,2,169,False,HINDUNILVR,True,169,1
8577,1,2,169,True,MINDTREE,False,169,1
8578,1,2,245,False,EXIDEIND,False,245,1
8579,1,3,145,False,INDIGO,True,145,1
8580,1,2,168,False,NBCC,False,168,1
8581,1,3,189,True,SOLARINDS,True,189,1
8582,1,2,266,True,CASTROLIND,False,266,1
8583,1,2,245,True,JINDALSTEL,False,245,1
8584,2,3,138,True,IDEA,True,138,1
8585,1,2,191,True,COLPAL,False,191,1
8586,1,2,267,False,AVADHSUGAR,False,267,1
8587,1,2,170,False,OBEROIRLTY,False,170,1
8588,1,2,175,True,VGUARD,True,175,1
8589,1,2,191,True,JUBLFOOD,True,191,1
8590,1,1,175,True,INDIGO,False,175,2
8591,2,2,168,False,HINDUNILVR,False,168,1
8592,2,2,249,True,KAJARIACER,False,249,1
8593,1,2,175,True,ICICIBANK,False,175,1
8594,1,2,175,True,INDIGO,False,175,2
8595,1,2,169,False,NBCC,False,169,1
8596,2,2,168,True,LT,False,168,1
8597,1,2,279,True,JINDALSTEL,True,279,2
8598,1,2,167,True,SBIN,False,167,1
8599,1,3,176,True,TITAN,True,176,2
8600,1,3,196,True,LT,True,196,1
8601,1,2,259,True,NIITTECH,True,259,1
8602,1,2,168,True,COALINDIA,False,168,1
8603,1,2,167,True,SBIN,False,167,1
8604,1,2,166,True,CASTROLIND,False,166,1
8605,2,2,168,True,LT,False,168,1
8606,2,2,252,False,AXISBANK,False,252,1
8607,2,2,245,False,TATASTEEL,False,245,2
8608,2,2,168,True,LT,False,168,1
8609,1,2,162,True,TATASTEEL,True,162,2
8610,2,2,191,True,ACC,False,191,1
8611,1,1,73,True,BIOCON,True,73,2
8612,1,2,244,True,KAJARIACER,False,244,1
8613,1,3,134,True,TATASTEEL,True,134,1
8614,1,2,190,True,UPL,False,190,2
8615,2,2,169,True,INDIGO,True,169,1
